,Request id,Pickup point,Driver id,Status,RequestTimestamp,DropTimestamp,Request Hour,weekday,Time_slot,supply_demand
223,4668,City,23.0,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,12,Thursday,Daytime,Supply
224,5425,City,23.0,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,2,Friday,Early Morning,Supply
225,5488,City,23.0,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,4,Friday,Early Morning,Supply
226,5781,City,23.0,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,8,Friday,Morning_Time,Supply
227,5966,Airport,23.0,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,10,Friday,Morning_Time,Supply
228,6122,City,23.0,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,15,Friday,Daytime,Supply
229,357,Airport,24.0,Trip Completed,2016-11-07 08:00:00,2016-11-07 09:08:00,8,Monday,Morning_Time,Supply
230,1068,City,24.0,Trip Completed,2016-11-07 19:52:00,2016-11-07 20:48:00,19,Monday,Evening_Time,Supply
231,2689,Airport,24.0,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,0,Wednesday,,Supply
232,2791,City,24.0,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,4,Wednesday,Early Morning,Supply
233,3321,City,24.0,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,12,Wednesday,Daytime,Supply
234,3423,Airport,24.0,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,15,Wednesday,Daytime,Supply
235,3761,Airport,24.0,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,20,Wednesday,Evening_Time,Supply
236,4140,City,24.0,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,4,Thursday,Early Morning,Supply
237,4656,City,24.0,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,12,Thursday,Daytime,Supply
238,4931,Airport,24.0,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,18,Thursday,Evening_Time,Supply
239,5268,City,24.0,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,21,Thursday,Evening_Time,Supply
240,5811,City,24.0,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,8,Friday,Morning_Time,Supply
241,6139,Airport,24.0,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,15,Friday,Daytime,Supply
242,6333,Airport,24.0,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,18,Friday,Evening_Time,Supply
243,773,City,25.0,Trip Completed,2016-11-07 16:23:00,2016-11-07 17:21:00,16,Monday,Daytime,Supply
244,1123,City,25.0,Trip Completed,2016-11-07 20:20:00,2016-11-07 21:18:00,20,Monday,Evening_Time,Supply
245,2667,Airport,25.0,Trip Completed,2016-12-07 23:35:00,2016-07-13 00:40:52,23,Wednesday,Late_Night,Supply
246,2833,City,25.0,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,5,Wednesday,Early Morning,Supply
247,3396,City,25.0,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,14,Wednesday,Daytime,Supply
248,3590,City,25.0,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,18,Wednesday,Evening_Time,Supply
249,3762,City,25.0,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,20,Wednesday,Evening_Time,Supply
250,4566,City,25.0,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,9,Thursday,Morning_Time,Supply
251,4862,City,25.0,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,17,Thursday,Daytime,Supply
252,5564,Airport,25.0,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,5,Friday,Early Morning,Supply
253,6187,City,25.0,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,17,Friday,Daytime,Supply
254,6642,City,25.0,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,22,Friday,Late_Night,Supply
255,322,City,26.0,Trip Completed,2016-11-07 07:31:00,2016-11-07 08:10:00,7,Monday,Morning_Time,Supply
256,793,City,26.0,Trip Completed,2016-11-07 17:04:00,2016-11-07 18:06:00,17,Monday,Daytime,Supply
257,898,Airport,26.0,Trip Completed,2016-11-07 18:14:00,2016-11-07 19:09:00,18,Monday,Evening_Time,Supply
258,1258,City,26.0,Trip Completed,2016-11-07 21:51:00,2016-11-07 23:00:00,21,Monday,Evening_Time,Supply
259,2832,City,26.0,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,5,Wednesday,Early Morning,Supply
260,3139,City,26.0,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,8,Wednesday,Morning_Time,Supply
261,3438,City,26.0,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,16,Wednesday,Daytime,Supply
262,3966,Airport,26.0,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,22,Wednesday,Late_Night,Supply
263,6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,19,Friday,Evening_Time,Supply
264,204,City,27.0,Trip Completed,2016-11-07 06:04:00,2016-11-07 06:44:00,6,Monday,Morning_Time,Supply
265,632,Airport,27.0,Trip Completed,2016-11-07 12:20:00,2016-11-07 13:10:00,12,Monday,Daytime,Supply
266,763,City,27.0,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:25:00,16,Monday,Daytime,Supply
267,1786,Airport,27.0,Trip Completed,2016-12-07 09:03:00,2016-12-07 09:58:00,9,Wednesday,Morning_Time,Supply
268,1968,City,27.0,Trip Completed,2016-12-07 12:10:00,2016-12-07 12:49:00,12,Wednesday,Daytime,Supply
269,2088,Airport,27.0,Trip Completed,2016-12-07 15:51:00,2016-12-07 17:02:00,15,Wednesday,Daytime,Supply
270,2473,Airport,27.0,Trip Completed,2016-12-07 20:43:00,2016-12-07 21:20:00,20,Wednesday,Evening_Time,Supply
271,2869,Airport,27.0,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,5,Wednesday,Early Morning,Supply
272,3742,Airport,27.0,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,20,Wednesday,Evening_Time,Supply
273,4440,Airport,27.0,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,8,Thursday,Morning_Time,Supply
274,5234,City,27.0,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,21,Thursday,Evening_Time,Supply
275,6354,Airport,27.0,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,18,Friday,Evening_Time,Supply
276,6638,City,27.0,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,21,Friday,Evening_Time,Supply
277,84,City,28.0,Trip Completed,2016-11-07 04:50:00,2016-11-07 05:26:00,4,Monday,Early Morning,Supply
278,1199,City,28.0,Trip Completed,2016-11-07 21:17:00,2016-11-07 21:53:00,21,Monday,Evening_Time,Supply
279,1676,Airport,28.0,Trip Completed,2016-12-07 07:44:00,2016-12-07 08:40:00,7,Wednesday,Morning_Time,Supply
280,2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,4,Wednesday,Early Morning,Supply
281,3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,9,Wednesday,Morning_Time,Supply
282,3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,19,Wednesday,Evening_Time,Supply
283,4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,18,Thursday,Evening_Time,Supply
284,6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,20,Friday,Evening_Time,Supply
285,6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,23,Friday,Late_Night,Supply
286,1584,Airport,29.0,Trip Completed,2016-12-07 06:26:00,2016-12-07 07:18:00,6,Wednesday,Morning_Time,Supply
287,1966,Airport,29.0,Trip Completed,2016-12-07 12:05:00,2016-12-07 13:12:00,12,Wednesday,Daytime,Supply
288,2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,5,Wednesday,Early Morning,Supply
289,2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,6,Wednesday,Morning_Time,Supply
290,3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,13,Wednesday,Daytime,Supply
291,3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,18,Wednesday,Evening_Time,Supply
292,3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,20,Wednesday,Evening_Time,Supply
293,4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,9,Thursday,Morning_Time,Supply
294,6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,18,Friday,Evening_Time,Supply
295,6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,19,Friday,Evening_Time,Supply
296,517,Airport,30.0,Trip Completed,2016-11-07 09:45:00,2016-11-07 10:24:00,9,Monday,Morning_Time,Supply
297,1406,Airport,30.0,Trip Completed,2016-12-07 03:02:00,2016-12-07 03:55:00,3,Wednesday,Early Morning,Supply
298,1643,Airport,30.0,Trip Completed,2016-12-07 07:18:00,2016-12-07 08:10:00,7,Wednesday,Morning_Time,Supply
299,2108,Airport,30.0,Trip Completed,2016-12-07 16:14:00,2016-12-07 16:48:00,16,Wednesday,Daytime,Supply
300,2647,City,30.0,Trip Completed,2016-12-07 22:46:00,2016-12-07 23:18:00,22,Wednesday,Late_Night,Supply
301,3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,8,Wednesday,Morning_Time,Supply
302,3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,20,Wednesday,Evening_Time,Supply
303,4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,8,Thursday,Morning_Time,Supply
304,4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,16,Thursday,Daytime,Supply
305,5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,4,Friday,Early Morning,Supply
306,6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,20,Friday,Evening_Time,Supply
307,6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,23,Friday,Late_Night,Supply
308,629,Airport,31.0,Trip Completed,2016-11-07 12:14:00,2016-11-07 13:00:00,12,Monday,Daytime,Supply
309,745,Airport,31.0,Trip Completed,2016-11-07 15:48:00,2016-11-07 16:45:00,15,Monday,Daytime,Supply
310,1064,City,31.0,Trip Completed,2016-11-07 19:53:00,2016-11-07 20:31:00,19,Monday,Evening_Time,Supply
311,1886,Airport,31.0,Trip Completed,2016-12-07 10:10:00,2016-12-07 10:35:00,10,Wednesday,Morning_Time,Supply
312,5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,6,Friday,Morning_Time,Supply
313,5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,9,Friday,Morning_Time,Supply
314,6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,14,Friday,Daytime,Supply
315,6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,22,Friday,Late_Night,Supply
316,2162,Airport,32.0,Trip Completed,2016-12-07 17:34:00,2016-12-07 18:33:00,17,Wednesday,Daytime,Supply
317,3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,11,Wednesday,Daytime,Supply
318,3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,19,Wednesday,Evening_Time,Supply
319,4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,16,Thursday,Daytime,Supply
320,5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,9,Friday,Morning_Time,Supply
321,6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,17,Friday,Daytime,Supply
322,6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,21,Friday,Evening_Time,Supply
323,145,City,33.0,Trip Completed,2016-11-07 05:32:00,2016-11-07 06:37:00,5,Monday,Early Morning,Supply
324,735,City,33.0,Trip Completed,2016-11-07 15:27:00,2016-11-07 16:32:00,15,Monday,Daytime,Supply
325,918,Airport,33.0,Trip Completed,2016-11-07 18:22:00,2016-11-07 19:04:00,18,Monday,Evening_Time,Supply
326,1478,City,33.0,Trip Completed,2016-12-07 05:16:00,2016-12-07 06:13:00,5,Wednesday,Early Morning,Supply
327,1957,City,33.0,Trip Completed,2016-12-07 11:45:00,2016-12-07 12:55:00,11,Wednesday,Daytime,Supply
328,3097,City,33.0,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,8,Wednesday,Morning_Time,Supply
329,3981,Airport,33.0,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,23,Wednesday,Late_Night,Supply
330,4175,City,33.0,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,5,Thursday,Early Morning,Supply
331,6237,City,33.0,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,17,Friday,Daytime,Supply
332,738,City,34.0,Trip Completed,2016-11-07 15:30:00,2016-11-07 16:44:00,15,Monday,Daytime,Supply
333,2731,City,34.0,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2,Wednesday,Early Morning,Supply
334,2863,Airport,34.0,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,5,Wednesday,Early Morning,Supply
335,3528,Airport,34.0,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,17,Wednesday,Daytime,Supply
336,4653,City,34.0,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,11,Thursday,Daytime,Supply
337,5042,City,34.0,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,19,Thursday,Evening_Time,Supply
338,360,Airport,35.0,Trip Completed,2016-11-07 08:02:00,2016-11-07 09:05:00,8,Monday,Morning_Time,Supply
339,771,Airport,35.0,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:34:00,16,Monday,Daytime,Supply
340,1274,City,35.0,Trip Completed,2016-11-07 22:01:00,2016-11-07 23:21:00,22,Monday,Late_Night,Supply
341,1501,City,35.0,Trip Completed,2016-12-07 05:41:00,2016-12-07 06:47:00,5,Wednesday,Early Morning,Supply
342,1972,City,35.0,Trip Completed,2016-12-07 12:22:00,2016-12-07 12:43:00,12,Wednesday,Daytime,Supply
343,2871,City,35.0,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,5,Wednesday,Early Morning,Supply
344,3395,City,35.0,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,14,Wednesday,Daytime,Supply
345,3572,City,35.0,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,18,Wednesday,Evening_Time,Supply
346,4118,Airport,35.0,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,4,Thursday,Early Morning,Supply
347,4739,City,35.0,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,14,Thursday,Daytime,Supply
348,6556,City,35.0,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,21,Friday,Evening_Time,Supply
349,6677,Airport,35.0,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,22,Friday,Late_Night,Supply
350,1104,Airport,36.0,Trip Completed,2016-11-07 20:17:00,2016-11-07 21:20:00,20,Monday,Evening_Time,Supply
351,1596,Airport,36.0,Trip Completed,2016-12-07 06:39:00,2016-12-07 07:30:00,6,Wednesday,Morning_Time,Supply
352,1835,Airport,36.0,Trip Completed,2016-12-07 09:35:00,2016-12-07 10:30:00,9,Wednesday,Morning_Time,Supply
353,2110,Airport,36.0,Trip Completed,2016-12-07 16:19:00,2016-12-07 17:12:00,16,Wednesday,Daytime,Supply
354,2759,Airport,36.0,Trip Completed,2016-07-13 03:50:03,2016-07-13 04:33:15,3,Wednesday,Early Morning,Supply
355,3010,Airport,36.0,Trip Completed,2016-07-13 07:26:03,2016-07-13 08:40:52,7,Wednesday,Morning_Time,Supply
356,3403,City,36.0,Trip Completed,2016-07-13 15:16:52,2016-07-13 15:45:52,15,Wednesday,Daytime,Supply
357,3856,Airport,36.0,Trip Completed,2016-07-13 21:34:21,2016-07-13 22:26:18,21,Wednesday,Evening_Time,Supply
358,4472,City,36.0,Trip Completed,2016-07-14 08:39:44,2016-07-14 09:55:40,8,Thursday,Morning_Time,Supply
359,5199,City,36.0,Trip Completed,2016-07-14 20:50:52,2016-07-14 21:57:39,20,Thursday,Evening_Time,Supply
360,5612,City,36.0,Trip Completed,2016-07-15 06:15:54,2016-07-15 07:17:47,6,Friday,Morning_Time,Supply
361,6614,Airport,36.0,Trip Completed,2016-07-15 21:40:39,2016-07-15 22:56:08,21,Friday,Evening_Time,Supply
362,191,Airport,37.0,Trip Completed,2016-11-07 05:55:00,2016-11-07 06:45:00,5,Monday,Early Morning,Supply
363,333,City,37.0,Trip Completed,2016-11-07 07:43:00,2016-11-07 08:53:00,7,Monday,Morning_Time,Supply
364,488,Airport,37.0,Trip Completed,2016-11-07 09:35:00,2016-11-07 10:20:00,9,Monday,Morning_Time,Supply
365,1780,City,37.0,Trip Completed,2016-12-07 08:58:00,2016-12-07 09:45:00,8,Wednesday,Morning_Time,Supply
366,2235,Airport,37.0,Trip Completed,2016-12-07 18:12:00,2016-12-07 19:14:00,18,Wednesday,Evening_Time,Supply
367,2516,City,37.0,Trip Completed,2016-12-07 21:05:00,2016-12-07 22:18:00,21,Wednesday,Evening_Time,Supply
368,4209,City,37.0,Trip Completed,2016-07-14 05:37:01,2016-07-14 06:42:12,5,Thursday,Early Morning,Supply
369,4726,City,37.0,Trip Completed,2016-07-14 13:52:52,2016-07-14 15:04:54,13,Thursday,Daytime,Supply
370,5088,Airport,37.0,Trip Completed,2016-07-14 19:52:54,2016-07-14 21:06:33,19,Thursday,Evening_Time,Supply
371,5352,Airport,37.0,Trip Completed,2016-07-14 23:01:45,2016-07-14 23:45:53,23,Thursday,Late_Night,Supply
372,6024,Airport,37.0,Trip Completed,2016-07-15 12:43:09,2016-07-15 13:55:27,12,Friday,Daytime,Supply
373,6196,Airport,37.0,Trip Completed,2016-07-15 17:19:56,2016-07-15 18:03:53,17,Friday,Daytime,Supply
374,6297,City,37.0,Trip Completed,2016-07-15 18:21:09,2016-07-15 18:57:24,18,Friday,Evening_Time,Supply
375,125,City,38.0,Trip Completed,2016-11-07 05:12:00,2016-11-07 06:17:00,5,Monday,Early Morning,Supply
376,1611,City,38.0,Trip Completed,2016-12-07 06:49:00,2016-12-07 07:44:00,6,Wednesday,Morning_Time,Supply
377,1814,City,38.0,Trip Completed,2016-12-07 09:19:00,2016-12-07 09:59:00,9,Wednesday,Morning_Time,Supply
378,3088,City,38.0,Trip Completed,2016-07-13 08:12:39,2016-07-13 09:01:02,8,Wednesday,Morning_Time,Supply
379,3384,Airport,38.0,Trip Completed,2016-07-13 14:40:53,2016-07-13 15:34:26,14,Wednesday,Daytime,Supply
380,4218,Airport,38.0,Trip Completed,2016-07-14 05:38:17,2016-07-14 06:24:48,5,Thursday,Early Morning,Supply
381,5757,City,38.0,Trip Completed,2016-07-15 08:12:21,2016-07-15 09:17:55,8,Friday,Morning_Time,Supply
382,5958,Airport,38.0,Trip Completed,2016-07-15 10:48:38,2016-07-15 11:49:20,10,Friday,Morning_Time,Supply
383,6314,City,38.0,Trip Completed,2016-07-15 18:31:06,2016-07-15 19:30:28,18,Friday,Evening_Time,Supply
384,249,City,39.0,Trip Completed,2016-11-07 06:31:00,2016-11-07 07:14:00,6,Monday,Morning_Time,Supply
385,728,City,39.0,Trip Completed,2016-11-07 15:05:00,2016-11-07 16:09:00,15,Monday,Daytime,Supply
386,3042,City,39.0,Trip Completed,2016-07-13 07:38:51,2016-07-13 08:32:47,7,Wednesday,Morning_Time,Supply
387,3620,City,39.0,Trip Completed,2016-07-13 18:54:52,2016-07-13 20:08:38,18,Wednesday,Evening_Time,Supply
388,4276,City,39.0,Trip Completed,2016-07-14 06:22:04,2016-07-14 07:23:02,6,Thursday,Morning_Time,Supply
389,4735,City,39.0,Trip Completed,2016-07-14 14:43:10,2016-07-14 15:51:37,14,Thursday,Daytime,Supply
390,1353,Airport,40.0,Trip Completed,2016-11-07 23:51:00,2016-12-07 00:34:00,23,Monday,Late_Night,Supply
391,1568,City,40.0,Trip Completed,2016-12-07 06:18:00,2016-12-07 06:52:00,6,Wednesday,Morning_Time,Supply
392,2465,City,40.0,Trip Completed,2016-12-07 20:38:00,2016-12-07 21:37:00,20,Wednesday,Evening_Time,Supply
393,3688,City,40.0,Trip Completed,2016-07-13 19:39:52,2016-07-13 20:40:51,19,Wednesday,Evening_Time,Supply
394,4727,City,40.0,Trip Completed,2016-07-14 14:06:18,2016-07-14 15:02:55,14,Thursday,Daytime,Supply
395,5348,City,40.0,Trip Completed,2016-07-14 22:50:55,2016-07-14 23:45:17,22,Thursday,Late_Night,Supply
396,6537,Airport,40.0,Trip Completed,2016-07-15 20:52:18,2016-07-15 22:03:09,20,Friday,Evening_Time,Supply
397,1941,Airport,41.0,Trip Completed,2016-12-07 11:29:00,2016-12-07 12:09:00,11,Wednesday,Daytime,Supply
398,3766,Airport,41.0,Trip Completed,2016-07-13 20:33:01,2016-07-13 21:24:23,20,Wednesday,Evening_Time,Supply
399,4243,Airport,41.0,Trip Completed,2016-07-14 06:02:47,2016-07-14 06:37:57,6,Thursday,Morning_Time,Supply
400,4717,Airport,41.0,Trip Completed,2016-07-14 13:42:45,2016-07-14 14:36:58,13,Thursday,Daytime,Supply
401,5682,City,41.0,Trip Completed,2016-07-15 07:16:19,2016-07-15 08:24:55,7,Friday,Morning_Time,Supply
402,6343,City,41.0,Trip Completed,2016-07-15 18:44:07,2016-07-15 19:21:59,18,Friday,Evening_Time,Supply
403,6726,Airport,41.0,Trip Completed,2016-07-15 23:22:28,2016-07-16 00:12:03,23,Friday,Late_Night,Supply
404,238,City,42.0,Trip Completed,2016-11-07 06:27:00,2016-11-07 07:15:00,6,Monday,Morning_Time,Supply
405,2624,City,42.0,Trip Completed,2016-12-07 22:16:00,2016-12-07 23:17:00,22,Wednesday,Late_Night,Supply
406,2787,City,42.0,Trip Completed,2016-07-13 04:54:46,2016-07-13 05:29:11,4,Wednesday,Early Morning,Supply
407,3992,City,42.0,Trip Completed,2016-07-13 23:24:52,2016-07-14 00:04:39,23,Wednesday,Late_Night,Supply
408,4974,City,42.0,Trip Completed,2016-07-14 18:44:58,2016-07-14 19:16:18,18,Thursday,Evening_Time,Supply
409,5478,Airport,42.0,Trip Completed,2016-07-15 04:43:40,2016-07-15 05:44:45,4,Friday,Early Morning,Supply
410,5641,City,42.0,Trip Completed,2016-07-15 06:46:40,2016-07-15 07:16:35,6,Friday,Morning_Time,Supply
411,128,City,43.0,Trip Completed,2016-11-07 05:12:00,2016-11-07 05:48:00,5,Monday,Early Morning,Supply
412,627,City,43.0,Trip Completed,2016-11-07 12:12:00,2016-11-07 13:10:00,12,Monday,Daytime,Supply
413,1766,Airport,43.0,Trip Completed,2016-12-07 08:45:00,2016-12-07 09:52:00,8,Wednesday,Morning_Time,Supply
414,2089,City,43.0,Trip Completed,2016-12-07 15:49:00,2016-12-07 16:32:00,15,Wednesday,Daytime,Supply
415,3565,City,43.0,Trip Completed,2016-07-13 18:13:10,2016-07-13 18:50:29,18,Wednesday,Evening_Time,Supply
416,3954,Airport,43.0,Trip Completed,2016-07-13 22:43:45,2016-07-14 00:03:31,22,Wednesday,Late_Night,Supply
417,4204,City,43.0,Trip Completed,2016-07-14 05:36:10,2016-07-14 06:23:14,5,Thursday,Early Morning,Supply
418,4651,City,43.0,Trip Completed,2016-07-14 11:54:26,2016-07-14 12:47:18,11,Thursday,Daytime,Supply
419,5814,City,43.0,Trip Completed,2016-07-15 08:43:57,2016-07-15 09:55:23,8,Friday,Morning_Time,Supply
420,6062,City,43.0,Trip Completed,2016-07-15 13:48:40,2016-07-15 14:51:36,13,Friday,Daytime,Supply
421,118,Airport,44.0,Trip Completed,2016-11-07 05:11:00,2016-11-07 05:52:00,5,Monday,Early Morning,Supply
422,339,Airport,44.0,Trip Completed,2016-11-07 07:49:00,2016-11-07 08:45:00,7,Monday,Morning_Time,Supply
423,766,City,44.0,Trip Completed,2016-11-07 16:23:00,2016-11-07 17:27:00,16,Monday,Daytime,Supply
424,1133,Airport,44.0,Trip Completed,2016-11-07 20:27:00,2016-11-07 21:31:00,20,Monday,Evening_Time,Supply
425,2458,City,44.0,Trip Completed,2016-12-07 20:33:00,2016-12-07 21:33:00,20,Wednesday,Evening_Time,Supply
426,3060,Airport,44.0,Trip Completed,2016-07-13 07:56:53,2016-07-13 09:12:13,7,Wednesday,Morning_Time,Supply
427,3653,City,44.0,Trip Completed,2016-07-13 19:18:27,2016-07-13 19:51:00,19,Wednesday,Evening_Time,Supply
428,4321,City,44.0,Trip Completed,2016-07-14 06:56:17,2016-07-14 07:47:58,6,Thursday,Morning_Time,Supply
429,5672,Airport,44.0,Trip Completed,2016-07-15 07:07:07,2016-07-15 07:59:21,7,Friday,Morning_Time,Supply
